rc_code,if_code,mz_code
d4b33c95-3d69-4b8b-9f55-4781fb6ed194,0,1120 Fixed 1 year rate
5debd7a7-8e07-41fe-bb8b-71f2d3c1c839,0,1120 Fixed 2 year rate
f12d6b2a-4901-4ed0-9c9e-53ac2e77b04c,0,1120 Fixed 3 year rate
f3efaecd-bf9a-4073-9d44-67cdf3b1dd22,0,1120 Fixed 5 year rate
f1b502bb-30a4-4eee-8d39-1fd25cd0e775,0,5101 Fixed 1 year rate
c74a9105-4472-44a5-88f4-e27215dca42a,0,5101 Fixed 2 year rate
fe035c6b-55bb-4217-a4de-da1e012272b3,0,5101 Fixed 3 year rate
905def27-ad2b-4164-80f3-a3b11f0a09b3,0,5101 Fixed 5 year rate
335e232e-2ea8-47cf-9e20-1dced139f7ff,0,3216 Fixed 1 year rate
8f444f73-646a-457c-80bc-5e1575e796f6,0,3216 Fixed 2 year rate
d5fdcb5c-1384-4961-859b-3744b0279851,0,3216 Fixed 3 year rate
52bababb-c044-445a-a8b8-8ce4909abf79,0,3216 Fixed 5 year rate
17de3d8a-c3ef-474e-88b2-a7365faa9b66,0,0
7848cec0-b831-4f28-a174-223f30a51d66,0,5098
1bb21496-5892-459d-a0d5-749a022e50be,0,1108
a3ff0cfd-01b3-4fbb-94ea-f712f1eb1a0f,0,5099
3dd925f1-1c4f-427b-a5e8-dbbb44e56d0a,0,3739
2b3d53a6-a798-4f03-aedf-a8cb6d922fc0,0,0
c90ef836-0d4c-4216-987d-012b32ff901a,0,5107 Fixed 1 year rate
276fbf05-3d2b-4c2b-8a0f-f5e4943c6e17,0,5107 Fixed 2 year rate
4a6d3704-1bd9-4934-b803-e66fe63b3d49,0,5107 Fixed 3 year rate
0e9e7a8e-d333-4d90-901a-b3a9d3d11500,0,5107 Fixed 5 year rate
5f60124e-ec3d-48c9-b785-498d4b05b183,0,1781 Fixed 1 year rate
92a70bf5-9423-4db1-8922-baee06393fc7,0,1781 Fixed 2 year rate
a73702ec-8c81-4b64-be24-495896100727,0,1781 Fixed 3 year rate
42e96e7d-dbc6-4eae-a38e-243f7d47ce21,0,1781 Fixed 5 year rate
8b9526de-8e8c-4a64-bed5-79313276f750,0,5109 Fixed 1 year rate
7f36865c-0aee-411b-834b-4b43df3dda20,0,5109 Fixed 2 year rate
30004ffb-a21a-4f8c-b582-98dd177e8f7a,0,5109 Fixed 3 year rate
ae88b9e1-6e56-4bdf-95c6-c62c0a1cdc95,0,5109 Fixed 5 year rate
62b14e40-2dac-4df1-b131-904aa50f634f,0,1783 Fixed 1 year rate
1be2bd9f-0e40-4305-afa9-4c5d26b89944,0,1783 Fixed 2 year rate
c4be8c52-5795-4b3b-ba57-d5359c9e23a5,0,1783 Fixed 3 year rate
5f9da6d7-b76d-4615-8e23-074c68615510,0,1783 Fixed 5 year rate
71496fb8-6c8e-4bda-97b3-b8c7b94493d2,0,5103
ad677fae-c18b-4ef4-b7ec-7c4669a9c832,0,5102
5f64446e-4e69-4921-8003-0fb03a60ab86,0,1778
13859e50-bb4f-4ab4-a373-0983ad62d0dc,0,1777
30fb2346-f872-414d-9612-3663dae964fe,0,5105
1e1bd06f-3826-4ef5-b8e7-34b60fe7440b,0,5104
33c42f55-ba4e-42cc-b2a3-373f999d185f,0,3536
aa9d741a-b490-4122-a8bc-4b17e1ec9998,0,3535
6a8e65e2-040a-41b6-8f71-bb04e93f7a3b,0,0
a1db00c2-4d47-41fb-9a9d-407895ed1db0,0,0
e037ddc2-d7c5-441c-9531-ac3ae734585a,0,0
0a0fa0c7-eeb2-4806-a340-aa1d8c96376b,0,0
c24deb6b-54bb-4794-a9f0-60901f74b2e4,0,5113
ed955a33-7ae3-46de-8340-881bd23802cb,0,4410
24926153-ebaf-4395-a6f9-393e70779c5f,268282,0
52a31b25-7c7e-416e-b557-c61f747166be,268283,0
653bfe46-d701-49c0-b512-17c8689f6cbb,485362,4233 Fixed 2 year rate
bbec07ca-fde5-4ec4-8b8e-d1415e0139fa,485363,4233 Fixed 3 year rate
1b0a0292-2faf-478b-bafe-f7187f751d47,0,1842
db772c30-4963-4586-886a-2ac079f2958e,261650,1110
25e2eb21-4f24-4dc2-8b14-e5965f8920e2,485350,4231
323c13df-c03a-48d2-ab10-efc7499bc0d5,0,0
59533e28-2c98-4308-be09-11315925c21a,0,0
24bf93fb-f06f-4776-a3c5-5cee6e7c4f0c,0,0
187c986b-af43-41da-ad7e-1e412bb65870,0,0
4a88a2b5-29a8-4cbd-809d-e3152aefbb6a,295910,0
9c26ce45-33b7-4ec8-9d25-ce2cdda03800,0,603
af9d15e9-802f-408b-9cc4-49dd9e8d2150,24160,1518
a5d3118e-be9e-492f-aa3b-c432ebf4f1c4,0,3284
53f6f2eb-006b-4d81-b1d7-010fd2884d76,0,3286
75c4d794-0c37-4bce-ba6c-2d8590979af0,0,3288
9473a27e-e095-45fb-a4d5-4efe1c857624,0,2900
68568a01-70bc-4a62-ac77-1bf17e103806,0,2902
ad167e19-cc52-4263-b31f-0acbe6885952,0,2904
2fe0c052-9baa-4515-a4f2-b102d249cace,0,3285
e51d872f-1b7e-408e-9083-204a0a2c7166,0,3287
7c1ba44c-397d-47fc-8625-d058cd65ed97,0,3289
512c22a4-bfb9-4b5e-bc8c-e0da2d8752c2,0,0
474c4c65-71e1-4162-9d0a-9760cfa0b39e,0,3297
a9510c4d-6fc0-495f-9e61-44d2c4ca3ae2,0,3301
eb5568c4-090d-4af2-885f-c00f6f923faa,0,3303
e0be6f05-9b73-4ce5-8e23-d6f0c2922de2,0,3296
148c87e0-57cb-44a6-ae6e-95e889a2bbd9,0,3298
4cae1f21-c2c8-4f68-9b30-bd1b47b3f194,0,3302
3cbac4ad-1e99-44f1-96ad-c59ac458992c,0,3304
66c12c16-e118-43b8-9213-f160a3ca7fd6,17400,780
5a225aea-86fd-4566-acd8-d6c91f300813,0,5155
e3eb9ab0-8fad-4b4f-ac47-79ed93a82f00,25111,779 Fixed 1 year rate
8600d1c8-822c-41b3-b6c8-85ae9a7b8f86,25112,779 Fixed 2 year rate
ef4e2d59-9f27-4bfc-9933-0e0c9f13c458,25113,779 Fixed 3 year rate
60dee609-0783-4a47-ba29-3628dbe5d26d,25115,779 Fixed 5 year rate
2e273a82-f823-4063-97d0-22574668e9ab,0,0
91a7f731-67d5-4be7-855b-8369fb36e25b,0,0
c68ee434-5449-48dc-a4c3-bd32443bf269,0,0
9ed22760-409d-4783-8302-0f12ebc4b462,0,0
118c3b53-987d-4094-9f18-80246b4c6df1,0,0
3d1fec94-cbab-4f19-8f7a-de14400dca7e,0,0
062bf7ea-390a-4de3-9ed4-e2971f8eb557,0,0
a56b8395-4075-4dd7-8574-b45d01eefa60,0,0
fc82bb5c-d9a3-4e8a-ac09-d38519a61b6d,19700,0
19bdada5-49a4-4a18-9bd2-c6ff1ad8e08b,0,1757 Fixed 1 year rate
0c196e0c-d4df-4e66-9ec2-4e53af2ba0ea,0,1757 Fixed 2 year rate
15383ba4-09bb-4c4c-ad04-285fac668b5b,0,1757 Fixed 3 year rate
cb7645b6-01d6-43ef-9478-4b52a81a032a,0,1757 Fixed 5 year rate
3044fd96-6fab-4c64-b0f8-7bc6d5343f54,353910,1755
05f740a5-99ec-4695-b34d-eb5ccdaf394c,353920,1760
7f27b856-137e-4e3a-b5df-cdb580f7fa8b,0,1754
9332b634-2def-4def-94b7-640a6e4c5dd6,81480,776
179cfd38-6f6e-42e9-8e14-fe83e1077460,81490,777
b19120d6-314a-46b3-ac37-3d2897deefa8,0,0
67e4a854-9665-4428-a2df-8d85ee7ccc13,0,0
8d8a9044-b55f-4ecc-bb95-2d148484d5d7,18550,774
b53fb2d4-6662-437a-901b-cf1e716124a0,0,0
96a265f5-a8b4-42dd-a7f3-a0ca026c84ee,0,0
9f0ffbeb-8ab3-4f0f-9402-f5f3af912f75,0,0
a4e7105d-5ef9-4243-9bfc-082e92fa783d,0,0
1bede743-101b-4df7-9f22-7f60810e03ad,0,0
b427e316-c59c-4064-9a5f-ac52721c2aa6,410531,0
ab0ff7b2-6429-4b21-9d68-8ee2002d6eb9,410532,0
02e8c102-1f34-44e8-a252-9e85405d00dd,410533,0
b96680b7-120b-4079-8449-44691847a999,410534,0
f3718e34-da26-4d3b-b264-668b1b752498,410535,0
77879978-d49b-491e-9ac0-7ef590d63a94,0,0
0fd10b80-5d2c-4e4b-ae0e-f627e82509cd,0,0
fea8e7f0-d5f3-4d79-80a8-a8dce5a574f0,0,0
ec3a3934-bd69-4afe-a044-e7a2ffad036c,0,0
7050f8ae-7ec4-4519-8a94-6da8da8425c7,0,0
2fd528a3-403e-4c40-a086-f34f13a46250,410581,0
4d9f30be-ef11-40cc-9a38-d3a25c8cb010,410582,0
c8d7516a-932d-43a0-8c4f-05954a1c9864,410583,0
3c661153-7618-4e70-b497-c261ae3224b1,410584,0
dc55cfdc-1cb8-4106-b10e-eb425bdc9dc8,410585,0
67352a52-fa14-4810-ba33-70d9ead80104,20740,0
34afdf47-aebb-43bd-af26-5f390b9fe480,404580,0
0a465782-4a05-4eb3-bd9c-fe08c28c857d,0,0
dd6932d4-9c54-4fb2-a13e-6c7e9000e4bc,0,0
d0514210-969a-45dc-8ed8-deae9cfd7103,0,0
fec0a275-e54f-4f05-9299-2928e9edaaed,0,0
9a51d8c0-00f4-4fbc-a394-f24a24426e7b,410550,0
79fb7cad-3a15-49bc-ad97-ea32edf40654,410560,0
a136f455-975e-4f83-a2be-137b4598aac0,410540,0
df4dd708-2139-41b9-859e-24f14d1832ea,20720,0
819fb4eb-6c28-40e1-8b1d-6b4df177cd90,0,0
3ae18142-c682-4221-bda4-ab98f9ac59ba,0,0
2ef71490-491f-4e1f-9b30-e1f62e52f3da,0,0
9a242379-c22f-4806-a2f3-26f4c985bd4e,0,0
e3a0311d-2a43-43a5-a715-781a07738013,410610,0
067fa51d-e43d-476a-b8c3-21fae6475dec,410620,0
84d72b18-6ad8-4b9d-a591-ac21a4121605,410600,0
9645b503-39c4-4066-a856-778ea8484425,404570,0
a9ce887e-2350-4eed-8e86-6363bc36f80a,0,4845
80f1e2f3-14d1-4d2b-94bf-f3cbb9bb5bcf,0,0
8548367f-a579-479a-baa5-3eae50d17230,0,4127
55c5b23c-e86b-467d-bfe0-d32aedf3b70d,0,4133 Fixed 1 year rate
01ec40ba-0a79-4d3c-a2e2-7886a3130167,0,4133 Fixed 2 year rate
37a12c8c-d4c3-4963-b62d-db971ef8f83d,0,4133 Fixed 3 year rate
2363420b-24d8-4e44-817b-99af11e8d73f,0,4133 Fixed 4 year rate
48fcae9a-b214-4613-8bfd-49e2bdeda011,0,4133 Fixed 5 year rate
4bf78135-e82d-4217-81b5-9dac547e4b61,0,0
7dd7fbb0-55e4-45e0-a673-99d615149779,0,4128
d40d6e48-dbe2-45bc-a8f7-25fabbf0168e,0,4134 Fixed 1 year rate
06868d22-1cb1-4339-a49f-7a0cdaab91ec,0,4134 Fixed 2 year rate
52fb1b7a-7874-4372-9f94-9481dd452064,0,4134 Fixed 3 year rate
5a50f671-87a0-495c-ab25-30f2db409172,0,4134 Fixed 4 year rate
ffdab406-5095-4884-8f3f-a08740cc6825,0,4134 Fixed 5 year rate
4527c50c-6a19-4b60-a4ae-9655a48bd8df,0,4132 Fixed 1 year rate
e5861745-3a66-45a6-9580-9d0a9309464b,0,4132 Fixed 2 year rate
0ce4068f-a251-463b-8cd3-ab2117833da7,0,4132 Fixed 3 year rate
a8411d89-af1c-4813-ad29-04b964e08a15,0,4132 Fixed 4 year rate
ef914eb0-7018-4f93-ac09-78dfbd68a821,0,4132 Fixed 5 year rate
5e1dd4c3-861b-4ea9-96b0-5ae1a9806c32,0,4129
6bf0b3e3-a506-49cd-9cde-ee4de3058379,0,4131 Fixed 1 year rate
da3daafa-7b48-41ca-80b4-c78f551c8a95,0,4131 Fixed 2 year rate
5ae8ef95-6eb8-435c-aa1f-9f0c44d4f7b9,0,4131 Fixed 3 year rate
cc2cad4f-98b8-4b07-a42e-f48700269972,0,4131 Fixed 4 year rate
1444e34b-9666-4e11-a2f5-7e203fe76551,0,4131 Fixed 5 year rate
8af9a4d7-004c-431a-9dcd-ed14fccfc061,0,0
a3dee694-2876-4e79-8c4e-7378de78ac28,0,4130
c7f2ec38-c8e2-478a-95d2-6927e5b6a5b4,0,4125
d2c26cf8-ed9a-4ae1-b317-91521a76bd85,0,4135 Fixed 1 year rate
6f7c1587-75cc-45da-80a7-437cc0cc9904,0,4135 Fixed 2 year rate
095729cc-fed1-4c32-9ca7-79803cb24d7c,0,4135 Fixed 3 year rate
29fba130-043d-495a-adb6-e01f0fa87016,0,4135 Fixed 4 year rate
1452af52-3391-409b-8c21-11e84bc4b686,0,4135 Fixed 5 year rate
24945c09-e1a5-41ef-9530-71699b6e18b6,0,4126
523185ca-d213-473d-b092-cda1f8599dfd,0,4136 Fixed 1 year rate
ce1f059a-416e-4a5b-b690-d92dbbea230d,0,4136 Fixed 2 year rate
a2991d21-0652-48d0-ad33-de94fc45c1a6,0,4136 Fixed 3 year rate
cb4e67bc-45ad-4b31-a210-406f35fa7fb5,0,4136 Fixed 4 year rate
115225f7-593b-4ab7-bc77-2d8d23ef2816,0,4136 Fixed 5 year rate
a15bd5cc-8c26-4143-97da-5aca139a1ac8,490351,3878 Fixed 1 year rate
72e5ce40-0448-4e14-9162-d3420ed9142c,490352,0
b87ba8a8-95b2-40c5-b150-02f15ead4916,490353,0
8d7776a1-d3fa-4097-b5b1-ba31a7164bf6,490354,3878 Fixed 4 year rate
d165e626-5f5c-4162-a6fb-c15954d96ace,490355,3878 Fixed 5 year rate
3d4af21f-432d-4422-8d7b-4a4f3b2b228b,0,3877 Fixed 1 year rate
9de740cf-1d9c-49c0-b8bb-d732e1a2085c,0,0
891745ca-6702-45de-84dd-7be53928f44a,0,0
679d91bf-6a90-43a8-89e7-46c6121b975b,0,3877 Fixed 4 year rate
6a0f1d70-fadf-4a1b-88e5-ca34fe797eb3,0,3877 Fixed 5 year rate
1f65dea5-0ce4-4fbe-9b57-ccbc0f82706a,219491,3883 Fixed 1 year rate
614f12af-78df-4c44-ad77-d9217fc27e9c,219492,0
7aa148ec-597f-4aea-8f91-5c251b8b6532,219493,0
eef47cd0-8be9-479d-9d17-4221cd873373,219494,3883 Fixed 4 year rate
25b96f7b-feb0-433e-ac59-97cea308f01b,219495,3883 Fixed 5 year rate
3db641b3-b8b4-48cb-bbb4-24a45013fc39,219481,3882 Fixed 1 year rate
4a0d4019-bcc1-427a-a0f9-acb31bcdfc68,219482,0
5a940289-e0f8-443d-a7df-2f442549300c,219483,0
3eabb6e3-a19a-4f57-9cb7-12fda88d2ae5,219484,3882 Fixed 4 year rate
3631b903-7dd0-41b8-8366-aed692055057,219485,3882 Fixed 5 year rate
5cbe1bc8-fa15-439a-b222-def728167394,73800,579
9bc0a182-f1f6-43db-ae6a-ee238b2d42b4,73710,0
878fc130-2e6c-40b6-a18f-9c08280c6499,25040,0
56b249bc-5844-4a66-ab2b-444335f2409d,0,0
b255d380-2df2-47fe-a7a3-7ada00aef399,0,0
4a2563ca-e255-46fc-b2b9-ebaa5e26b527,0,581
d12950df-4133-445f-a7bf-d4b9080464d9,0,236
86bfdbf9-feec-4e45-8ae2-ec9db74b09f1,0,1096
0eda67fa-a59a-4b69-bf76-cdd5da8b2f62,0,3886
a7047946-cfd9-410d-b5ed-061ef76dc240,0,0
2602b705-3f74-4f70-a7d5-96bac790c238,0,0
c056ed12-b76b-4099-871a-bc579b9b752e,0,0
d093f760-e988-4f48-b662-db70eea41eee,0,0
7ab5e30d-9995-4dcd-9b0c-82984877142c,0,0
35b60632-dfad-487d-a7f5-8794993f3cf1,0,3846
1987736b-f11c-48f0-a3e6-3d83cb43a188,0,0
691a36aa-8976-4d2d-9d5a-bf24539ec37c,0,0
a46914ab-2967-4cf8-93a2-16795b64ffd3,0,0
fe527f62-3477-4f6a-b76d-14117871b7b9,0,3847
d2753871-6125-44f2-8395-c4b21de00c50,0,3848
63f38fca-bd6a-44a5-b3f9-8feecb1223f7,0,3849
3893e5cc-e1f1-44d6-8175-964948d30a61,0,3879
97fe0579-3729-48e6-88d7-b23f21c8b77f,219190,578
1b4b5f7e-70ed-422e-b0cc-18a3b0868b4d,219200,0
4281595e-90d0-46ff-96d7-1a80e246a209,219210,0
700a257a-1a7c-499b-9f7d-aa58a92de0e7,309450,0
0a22fd38-4c28-4125-a594-4687469a2d97,0,580
35dafb2c-5b5e-4089-a59b-cd2bb4ca0a5e,0,224
f8d8c661-12db-4cee-af3b-ff7a775e81d0,0,1095
d06ef379-e0e6-48f7-b1b7-bd0a8211d3ad,0,3876
fcd162c7-bbe5-4f1d-b4d9-67152c36e79b,0,3850
c3fab810-3ac5-44bd-b75d-0f28402666a0,0,0
46990940-8c49-4b61-ad97-ab151431609f,0,0
67cbc3c6-3d01-4f43-b964-f4c16d733dae,0,0
aaa0af9d-81a1-4cac-a42f-738aa1769ed7,0,3851
add913e0-ba74-494f-a99c-9b599f6d13b8,0,3852
638670ef-c1ae-4703-aad4-fa55348e8dfb,0,3853
c147a416-67e8-461e-9c4d-66e478766a0e,0,3881
15d71395-86eb-425e-8e89-fcfbec01fcb4,399960,2358
b9f43d19-76d7-4bee-a18f-f0ac97730d13,399970,0
88198c5b-1e41-4de2-85f6-cdb0e50764f5,399980,0
b64604df-3c96-432f-b1a0-16a342442c22,400000,0
8cfb0e46-876e-434d-838c-3efcf4197e9e,0,2359
60670525-4a87-4e7a-946d-428d667174cd,0,2360
b442bba1-0b10-4801-90b0-14c7246d96c6,0,2357
197b8b99-1e77-4392-b268-ec32819e3678,0,3880
d213d15b-0dab-4786-9054-e2f001544a59,0,3844
8b0fc4da-6bf0-4d37-a396-be41d338a5af,222970,3651
0739d2ce-2f28-4eb0-b35b-b6f1ffea0702,443720,223
864aadd8-a39b-4c1c-99d5-a82c645e2d9d,0,3845
122940cb-f602-4140-9339-2a1e42663d84,0,4888
75ae39ca-4b8c-4620-95a6-2c121e3426df,399930,3652
7b5b8022-ee4b-4439-98d4-34b94161b414,443730,2003
13d32823-e4d9-4e31-8cef-80ebc88dc409,0,3854 Fixed 1 year rate
fc28efa8-4ab9-4290-b4fa-f773a718ef13,0,3854 Fixed 2 year rate
54fe97cd-fa14-4337-aa21-ca0110608b3e,0,3854 Fixed 3 year rate
8a3d4f2d-eb40-46ba-b62b-d32d946e3671,0,3854 Fixed 4 year rate
f07a8894-b39b-4fd8-84c6-ca8d5106d369,0,3854 Fixed 5 year rate
f6934844-de2e-404e-aba8-54f0f3b2d453,0,225 Fixed 1 year rate
7980d025-ee27-4323-9521-7e0fa91687aa,0,225 Fixed 2 year rate
7b8cbb39-deeb-4cd4-8dc3-a71b66c740ab,0,225 Fixed 3 year rate
e887e2d8-5908-441c-9563-3fc009cc5ced,0,225 Fixed 4 year rate
17f312d7-1df0-4508-8e48-b2aa8fbbe3c3,0,225 Fixed 5 year rate
3f4b6550-0230-4633-bf2a-95db8fd2b210,0,3855 Fixed 1 year rate
52966d65-5da0-434d-9f3a-12cfde71f17f,0,3855 Fixed 2 year rate
fff57fa0-6d8a-4ae1-8bc2-8f12899415fd,0,3855 Fixed 3 year rate
5a65167a-aa07-4f7c-b354-99e56bd96ddf,0,3855 Fixed 4 year rate
c8ae2901-3572-4f0c-b5e2-cac578f58d28,0,3855 Fixed 5 year rate
d77e0a48-c8d6-452f-8177-afa8dad8bb63,0,2004 Fixed 1 year rate
3919c228-7af8-43ff-997c-d30ec6fc1af3,0,2004 Fixed 2 year rate
b6db9e13-c847-4d03-93e2-09e83d8d5591,0,2004 Fixed 3 year rate
b1da2810-0d92-455a-8b70-c022fa5e61d0,0,2004 Fixed 4 year rate
9f3dbf9a-37a5-4d52-9e36-148a7fba5f1b,0,2004 Fixed 5 year rate
85ccb659-75ec-4130-867e-ae4987d64f3f,289980,226
8b144fb3-bcc7-4bc9-b3cb-47588c3e2667,0,0
ff8d4104-755e-4917-8ea0-088318301b65,0,0
8e5fbc5a-8d9e-4ba2-823e-d06b9d4326f5,0,0
0ed889ee-8450-466c-9f71-085e6b231462,0,0
1d35822e-cf48-4526-8594-05139b75b680,0,0
015c575f-d58b-4729-acd7-73d0a5e41a36,0,3766
68210b84-18f8-4dbe-a1db-03b06b1b2420,219160,222
5a8303cf-7517-453d-8ca4-d894c1179938,0,3767
146615a0-ab13-4b88-a5c5-c1473229786b,399950,2356
bdd75219-0691-4b6c-b9b8-35b61e452c92,0,0
878a93f3-5c29-4911-b58c-450d034f63a8,0,0
1dbfa91e-f2eb-448e-9cc7-982f46053b53,0,0
e20ddf00-b2e5-4f10-b454-81c35b153240,0,0
f15c1bba-2d8d-4bdc-a2bf-aeafd99b83fa,0,0
37e7cff5-6b10-48e8-9339-de42fe22f938,0,5072 Fixed 1 year rate
d9dc5951-b568-4a64-88d4-190d44b57b48,0,5073 Fixed 1 year rate
56a2ab70-09a2-447c-a6f4-59681a71a22c,0,5074 Fixed 1 year rate
d0168219-4afd-49c3-b2e2-8543c3cb05ff,0,5072 Fixed 2 year rate
c500343f-d29d-4eb6-85e9-c4ec383b34ca,0,5073 Fixed 2 year rate
15c7e4f0-5dd8-4b2c-aa37-5ab95ada6bc4,0,5074 Fixed 2 year rate
2e83ab0e-ff14-457b-b88d-71bfae431685,0,5072 Fixed 3 year rate
3331af43-4db4-410b-b6bd-6e813426cd83,0,5073 Fixed 3 year rate
34e79224-1f17-403f-9c40-c9e1ab6ed88e,0,5074 Fixed 3 year rate
5a8d82be-f1f1-4946-b85e-d6af0dd90469,0,5072 Fixed 4 year rate
cb66f33d-2287-430b-8ec9-85e9ce4c0f48,0,5073 Fixed 4 year rate
da3299b9-0b5c-49fb-b380-c7e97bde642b,0,5074 Fixed 4 year rate
983bb895-3705-4aca-bfe1-0dbae882cf0b,0,5072 Fixed 5 year rate
88d9074e-a4b8-4a31-9617-ccdcb4a1a3b7,0,5073 Fixed 5 year rate
f214eea0-e973-4d37-8eb2-aa93c65a9df8,0,5074 Fixed 5 year rate
dcc39309-c343-4875-b5f6-57ba85bf8042,0,0
aa60b7e3-ec6b-4240-9b0f-b27f69b5a2af,0,0
fc6f158b-355f-4f93-8bb6-e8161e9add58,0,0
4ab0c261-520d-4c85-91f5-ce20e0059bef,0,0
ff99dcde-ba3d-4598-95d4-687d396e53c1,0,0
57545fbb-fd72-4a56-818e-b5443a6e6509,0,5075 Fixed 1 year rate
1bc2325e-6e3b-4429-b7b6-c28f7935175c,0,5076 Fixed 1 year rate
e159b9ab-423b-4e26-9ea5-698ec9b4ece8,0,5077 Fixed 1 year rate
70497ef8-371b-48be-b71d-61722f26f651,0,5075 Fixed 2 year rate
c32ff369-d749-472c-9c0e-a3b1ce0bb486,0,5076 Fixed 2 year rate
7f9ef628-6e24-41b3-8eff-f8f7220caaed,0,5077 Fixed 2 year rate
c0399e8c-1069-4765-8dd2-58f610fe89c7,0,5075 Fixed 3 year rate
31867866-c451-4a6d-888e-6b7d301ee09f,0,5076 Fixed 3 year rate
ac1b50a8-cc2a-42d1-8080-2f9f0a1d2b35,0,5077 Fixed 3 year rate
90481452-8e48-492b-bd55-f3458c7241f3,0,5075 Fixed 4 year rate
e34661ed-c209-4af1-8d81-3bf1b54fc08c,0,5076 Fixed 4 year rate
2a53a1d7-28c6-4f9b-a692-8c8445963a09,0,5077 Fixed 4 year rate
3a3c2f2e-9431-4865-b8f6-5f7fab1418b7,0,5075 Fixed 5 year rate
43766e18-0faf-427d-9109-691cc29e4014,0,5076 Fixed 5 year rate
61cb8694-8bc2-4e62-affb-92d266370f44,0,5077 Fixed 5 year rate
1be2bac7-6f1a-4b63-a5b4-52dc1116ac96,492990,4352
b0e0e464-e2f1-4f52-a2b3-11be8ad26def,512970,4354
1e6f821d-9971-4f36-8fb5-1e644d2f2c15,512990,4355
035957ed-2cf5-4b71-aec4-0646f6b3edeb,512820,4905
0892aae4-b35e-4ab5-ab9f-02541a9a071e,492930,4346
be194371-6683-4465-81cb-2335746ead02,492940,4347
62681318-5805-429b-82bc-3313b0d27fc6,492950,4348
beb23d70-8574-44ac-abf2-b1b7ab2f346f,0,4908
8d52b028-dac2-4998-bafa-7094f9d2f9d5,512900,4909
07ecc8bc-5926-4fe7-b15d-0979da68a30e,0,4910
dcda95fe-e4eb-4843-8666-7119f3e930f8,492960,4349
cfc6a445-43ac-4035-8ad7-5daf1414e869,492970,4350
be4b4e83-5134-4b29-9e54-3628a90ddb35,492980,4351
17e17f3a-c04d-49e7-912f-5b74aea91864,0,0
017def5b-8bca-432b-8fb9-078a7d600648,0,0
126827dc-98c1-421e-990f-38178e876fda,0,0
bd07ab50-a762-4a01-acbc-c5c2cfc9fc6c,0,0
58228786-9cbd-4f2b-8baf-fdadeeb9ede4,0,0
e9eca436-f0d9-4c4d-93bd-79ea7803f8b1,0,0
cce8ec61-627c-4a5d-892e-c02c56861cd7,0,0
e1714d4d-1462-43dc-a439-13e9a7d60201,0,0
e7f34ccb-8480-443b-ad98-8c20d39823a7,0,0
517aa525-bd0c-4a49-9999-2489a1b22d94,0,0
ed950dc8-a81e-4f22-9283-c1bf89f39d86,0,0
dfab8d49-5f22-4d4a-927c-e58fe64d803a,0,0
ac702a8a-e381-40f1-a9ea-2bbd86e36956,0,0
80801fe4-dcbf-433d-bf45-532fc6e6a2ae,0,0
031b6d27-db2f-466b-bb74-f15150bc5873,0,0
285237b9-86d2-4a35-9125-bd9dbe110fd8,0,0
ed8b2031-b912-4f91-ac53-a92098b90670,0,0
215d8c7a-c9d7-40c6-9cc6-f36fe027d974,0,0
7943e6db-ef78-46af-a991-5820f37ddaf3,0,0
3c1187bd-8293-45b2-90f1-5ce515549bbb,0,0
3aa1dce8-1ee1-43f0-bdce-984667a57ffc,0,0
a712514a-41e8-44a8-a2f3-479e4bbddf50,0,0
5500003d-d893-4bb2-be58-1d6986ad2fc6,0,0
6f30615b-27ee-441e-b3d3-df00086693fb,0,0
3692b757-6e78-4692-9ae8-d9b45dadb792,0,0
e303b9ee-ec8a-4707-aa4f-2e6a002c0a45,0,0
a2ebb7a2-f2bc-44f4-ba40-160ca229ecbd,0,0
347fe6be-0b10-4839-b831-cd5adbc9c9ac,0,0
a6321dc5-8154-4ffc-b74f-655b886a751d,0,0
159bd319-a92f-47fd-8605-277a6d4a8c76,0,0
9a3b2015-bbf6-4f4f-8350-cacac225d94d,0,0
f7e8baac-1c0c-4937-b683-0acbc7ce6ba6,0,0
37ba36ae-a6c1-4917-b33e-43b3720b4cc7,0,0
ea9ce663-667f-4afb-b2ae-7682a7410a64,0,0
9e073c03-38bd-4a91-bb60-35b8ba20189c,0,0
74305cab-e431-486e-b007-d9f8fc65b3f2,0,0
518f77e4-ffff-49fb-986d-678d99ce3c7b,0,0
c3132f0f-ab74-449c-ba56-1c65bd038b1d,0,0
c311639a-1751-4229-9682-51e66c648161,0,0
50e56856-61ab-436f-9567-71d80e0a3c84,0,0
232933c3-2de1-4a4d-ba6d-14f1bda6bd38,0,0
77235818-f134-43e7-ab32-77552247ad45,0,0
9387e6aa-47d2-4020-a988-c4f23beca3a0,0,0
eb5aa646-c7d2-445d-862a-c83173a517be,0,0
5da4fc8e-d012-40a4-a419-185cb8d2a600,0,0
a138739f-c823-4d93-b027-2dd76c515f72,19730,205
714cec9a-00a5-4f97-9e99-9532760d784d,517101,5030 Fixed 1 year rate
975bd489-65ac-494e-83b3-f9571a5ebe94,517102,5030 Fixed 2 year rate
a5bae849-78c2-4292-81bf-ea2a8701043b,517103,5030 Fixed 3 year rate
dfa4b816-a49f-4e88-a1c5-d5dcae5ca8df,517105,5030 Fixed 5 year rate
38ab8d2a-4fe8-421b-b5c3-c407b79e1a3c,54931,1662 Fixed 1 year rate
