companyname,variationname,variationuuid,homeloantype,rate,comparisonrate,fixmonth,revertrate,introductoryrate,hasinvestmentpurpose,hasowneroccupiedpurpose,hasprincipalandinterest,hasinterestonly,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,minloanterm,maxlvr,maxloanterm,mintotalloanamount,maxtotalloanamount,extrarepaymentsallowed,hasoffsetaccount,hasredrawfacility,applicationfee,legalfee,valuationfee,settlementfee,dischargefee,IF Code,IF Product
ANZ,Breakfree Package Fixed Rate Investment Loan (Interest Only) 2 Years,9d79616f-5c5c-4a7a-9369-c86870700e3f,MATCH,MATCH,MATCH,MATCH,5.3 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,False vs TRUE,MATCH,0 vs 600,MATCH,MATCH,MATCH,MATCH,497462,ANZ - ANZ Fixed Interest Rates - Investment (with Breakfree Package) IO 2 Year Interest Only
ANZ,Breakfree Package Fixed Rate Investment Loan (Interest Only) 4 Years,5ac67676-f402-4429-ab15-2b551d9d058d,MATCH,MATCH,MATCH,MATCH,5.3 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,False vs TRUE,MATCH,0 vs 600,MATCH,MATCH,MATCH,MATCH,497464,ANZ - ANZ Fixed Interest Rates - Investment (with Breakfree Package) IO 4 Year Interest Only
ANZ,Breakfree Package Fixed Rate Investment Loan (Interest Only) 7 Years,2d77d2b6-3b7d-40b2-9843-246c951b0070,MATCH,MATCH,MATCH,MATCH,5.3 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,False vs TRUE,MATCH,0 vs 600,MATCH,MATCH,MATCH,MATCH,497467,ANZ - ANZ Fixed Interest Rates - Investment (with Breakfree Package) IO 7 Year Interest Only
ANZ,Breakfree Package Variable Investment Loan (Interest Only) ($250k-$700k),c8b3fb36-0ce3-473b-911f-3fa89e6afd10,MATCH,MATCH,MATCH, vs 0,5.66 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,90 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,501090,ANZ - ANZ Breakfree Home Loan Package IO - Investment (250000-699999) Interest Only
ANZ,Breakfree Package Variable Investment Loan (Interest Only) ($700k+),988f0cba-b734-4fc1-b33c-c1f2bf9dd7dc,MATCH,MATCH,MATCH, vs 0,5.56 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,90 vs 80,MATCH,MATCH, vs 10000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,501100,ANZ - ANZ Breakfree Home Loan Package IO - Investment (700000 plus) Interest Only
ANZ,Fixed Rate Investment Loan (Interest Only) 2 Years,fb840587-c593-4d87-aad3-d0402ad57a64,MATCH,4.59 vs 4.74,5.63 vs 5.70,MATCH,5.8 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,497472,ANZ - ANZ Fixed Loan Investment (without Breakfree Package) IO 2 Year Interest Only
ANZ,Fixed Rate Investment Loan (Interest Only) 4 Years,cb4cf725-7676-4f17-8547-31020523e977,MATCH,5.14 vs 5.24,5.64 vs 5.71,MATCH,5.8 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,497474,ANZ - ANZ Fixed Loan Investment (without Breakfree Package) IO 4 Year Interest Only
ANZ,Fixed Rate Investment Loan (Interest Only) 7 Years,f598650b-b89b-4a80-b48a-9843b9113591,MATCH,MATCH,6.95 vs 6.97,MATCH,5.8 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,497477,ANZ - ANZ Fixed Loan Investment (without Breakfree Package) IO 7 Year Interest Only
ANZ,Fixed Rate Home Loan (Interest Only) 1 Year,2f94553f-1892-4f6a-8b6d-b8c4d75d5edd,MATCH,MATCH,MATCH,MATCH,5.2 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,497421,ANZ - ANZ Fixed Interest Rates (without Breakfree Package) IO 1 Year Interest Only
ANZ,Fixed Rate Home Loan (Interest Only) 3 Years,25b157b4-f411-4b8f-841e-2552c5200ee1,MATCH,MATCH,MATCH,MATCH,5.2 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,497423,ANZ - ANZ Fixed Interest Rates (without Breakfree Package) IO 3 Year Interest Only
ANZ,Fixed Rate Home Loan (Interest Only) 5 Years,1c110875-cd55-4a48-86fb-e1f472a840d1,MATCH,MATCH,MATCH,MATCH,5.2 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,497425,ANZ - ANZ Fixed Interest Rates (without Breakfree Package) IO 5 Year Interest Only
ANZ,Fixed Rate Home Loan (Interest Only) 10 Years,a3cc428f-d1b1-404f-9204-23542c75ab9b,MATCH,MATCH,MATCH,MATCH,5.2 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH, vs 10000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,150 vs 0,160 vs 0,MATCH,4974210,ANZ - ANZ Fixed Interest Rates (without Breakfree Package) IO 10 Year Interest Only
ANZ,Breakfree Package Fixed Rate Home Loan (Interest Only) 3 Years,af083135-3614-4b61-9db5-c254c4d72212,MATCH,MATCH,MATCH,MATCH,4.7 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,150000 vs 20000, vs 10000000,True vs FALSE,False vs TRUE,MATCH,0 vs 600,MATCH,MATCH,MATCH,MATCH,497413,ANZ - ANZ Fixed Interest Rates (with Breakfree Package) IO 3 Year Interest Only
ANZ,Breakfree Package Fixed Rate Home Loan (Interest Only) 5 Years,d734452d-12ca-4aca-8177-662a6c82f2f4,MATCH,MATCH,MATCH,MATCH,4.7 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,150000 vs 20000, vs 10000000,True vs FALSE,False vs TRUE,MATCH,0 vs 600,MATCH,MATCH,MATCH,MATCH,497415,ANZ - ANZ Fixed Interest Rates (with Breakfree Package) IO 5 Year Interest Only
ANZ,Breakfree Package Fixed Rate Home Loan (Interest Only) 10 Years,c459454f-b69a-4098-8a07-b003c0b28be1,MATCH,MATCH,MATCH,MATCH,4.7 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,150000 vs 20000, vs 10000000,True vs FALSE,False vs TRUE,MATCH,0 vs 600,MATCH,MATCH,MATCH,MATCH,4974110,ANZ - ANZ Fixed Interest Rates (with Breakfree Package) IO 10 Year Interest Only
Suncorp Bank,"Home Package Plus Personal Variable First Home Buyer Special (Principal and Interest) ($150k+, LVR < 95%)",dfde041b-c391-4e04-937f-0180d684ffa4,MATCH,MATCH,MATCH, vs 0,3.79 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 8,95 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,498150,Suncorp Bank - Special Offer First Home Buyer Home Package Plus Owner Occupied Standard Variable >150K 95 LVR Principal and Interest
Commonwealth Bank of Australia,Introductory 1 Year Guaranteed Rate Home Loan (Interest Only),15961428-d195-43c3-9a1f-3b5135545ba8,MATCH,MATCH,5.3 vs 5.28, vs 0,5.22 vs 0,4.59 vs 4.39,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 10000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,200 vs 0,MATCH,489660,Commonwealth Bank - 1 Year Guaranteed Rate (IO)  Interest Only
Commonwealth Bank of Australia,Introductory 1 Year Guaranteed Rate Investment Loan (Interest Only),bad69923-1738-4152-b192-2bcc4f5a1632,MATCH,5.80 vs 5.56,5.84 vs 5.63, vs 0,5.8 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 10000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,200 vs 0,MATCH,489840,Commonwealth Bank - 1 Year Guaranteed Rate (IO) - Investment Interest Only
G&C Mutual Bank,Fixed Rate Home Loan 2 Years (Interest Only),52dee7ea-b577-4fda-8a21-07ddf9bb33f6,MATCH,MATCH,MATCH,MATCH,4.14 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 0,2000000 vs 20000000,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,504202,G&C Mutual Bank - 2 Year Fixed Rate Mortgage - Owner Occupied (IO) 2 Year Interest Only
G&C Mutual Bank,Fixed Rate Home Loan 4 Years (Interest Only),6429d579-31f3-450b-8ac4-f52dd32f7905,MATCH,MATCH,MATCH,MATCH,4.64 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 0,2000000 vs 20000000,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,504264,G&C Mutual Bank - 4 Year Fixed Rate Mortgage - Owner Occupied (IO) 4 Year Interest Only
G&C Mutual Bank,Standard Variable Home Loan (Interest Only),bb974a65-4226-40d7-815b-96c5ca3958df,MATCH,MATCH,MATCH, vs 0,5.38 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 0,2000000 vs 20000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,504340,G&C Mutual Bank - Standard Variable Mortgage - Owner Occupied (IO) Interest Only
G&C Mutual Bank,Fixed Rate Investment Loan 1 Year (Interest Only),c564ffe0-4a84-4d88-b38e-2fd3bd2a35f0,MATCH,MATCH,MATCH,MATCH,4.49 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 0,2000000 vs 20000000,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,504171,G&C Mutual Bank - 1 Year Fixed Rate Mortgage - Investor (IO) 1 Year Interest Only
G&C Mutual Bank,Fixed Rate Investment Loan 5 Years (Interest Only),a88507ff-7a22-43ea-a7fa-ce6b8456f2e3,MATCH,MATCH,MATCH,MATCH,5.09 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 0,2000000 vs 20000000,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,504275,G&C Mutual Bank - 5 Year Fixed Rate Mortgage - Investor (IO) 5 Year Interest Only
Arab Bank Australia,Fixed Rate Investment Loan 2 Years,153e60f1-02c9-4e58-95ba-3b137515331c,MATCH,MATCH,MATCH,MATCH,5.49 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,50000 vs 15000, vs 10000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,21522,Arab Bank - Fixed Rate Home Loan  -  Investment Loans Only 2 Year
Arab Bank Australia,Fixed Rate Investment Loan 4 Years,7632ce48-cfbb-481c-ac38-4f34daff1ec9,MATCH,MATCH,MATCH,MATCH,5.49 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,50000 vs 15000, vs 10000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,21524,Arab Bank - Fixed Rate Home Loan  -  Investment Loans Only 4 Year
CUA,Kick Start 2 Year Introductory Variable Home Loan,508e502c-4932-4a8a-88a4-6ee44fe1b035,MATCH,3.99 vs 4.07,MATCH, vs 0,3.99 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,499510,CUA - Kick Start 2yr Intro Variable - Owner Occupier (Principal & Interest)
Teachers Mutual Bank,Fixed Home Loan (Interest Only) 1 Year,8245071e-693b-437a-b196-5614dae8b5cf,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,24731,Teachers Mutual Bank - Interest Only Loan Fixed (Owner Occupier) 1 Year
Teachers Mutual Bank,Fixed Home Loan (Interest Only) 3 Years,7d2dd19a-b4e4-4fe0-8a25-8a17128eb5a8,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,24733,Teachers Mutual Bank - Interest Only Loan Fixed (Owner Occupier) 3 Year
Teachers Mutual Bank,Fixed Home Loan (Interest Only) 5 Years,bceaa59e-a880-4655-af9b-ead21dc35a1b,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,24735,Teachers Mutual Bank - Interest Only Loan Fixed (Owner Occupier) 5 Year
Teachers Mutual Bank,Fixed Investment Loan (Interest Only) 2 Years,f2eb6e2f-d3e7-4430-ab3e-e01726271a96,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,75 vs 0,499462,Teachers Mutual Bank - Interest Only Fixed (Investors) 2 Year
Teachers Mutual Bank,Fixed Investment Loan (Interest Only) 4 Years,28e526fb-b8ea-46d4-b9b2-5c066c9e4bf0,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,75 vs 0,499464,Teachers Mutual Bank - Interest Only Fixed (Investors) 4 Year
MOVE - People Driven Banking,Straightforward Home Loan,644b811a-e3a4-47f7-8283-c8350982f6ae,MATCH,3.59 vs 3.83,3.62 vs 3.86, vs 0,3.59 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH, vs 1, vs 5000000,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,150 vs 0,499420,MOVE - People Driven Banking - Straightforward Home Loan Principal & Interest
People's Choice Credit Union,Basic Variable Investment Loan (Principal and Interest) (New Customer),68a1feba-3f30-4033-b079-631a55b115cc,MATCH,MATCH,MATCH, vs 0,5.07 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,350 vs 0,407680,People's Choice Credit Union - Basic Variable Rate Investment Loan <80 LVR Principal & Interest
Virgin Money,"Reward Me Home Loan (Interest Only) ($500k-$750k, LVR < 80%)",bd2898bd-ee15-4643-aa0a-31de6b85ca5f,MATCH,MATCH,4.33 vs , vs 0,4.34 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,True vs FALSE,True vs FALSE,MATCH,MATCH,MATCH,MATCH,320 vs 0,500230,Virgin Money - Reward Me Home Loan Interest Only (Owner Occupier)
MyState,Fixed Home Loan (Interest Only) 2 Years (LVR < 80%),b36393f1-29b5-442a-baae-6f66e09bf830,MATCH,MATCH,MATCH,MATCH,5.43 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,3000000 vs 1000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,250 vs 0,513382,MyState - Fixed rate Home Loan (LVR equal to or <80) Interest Only 2 Year
MyState,Fixed Home Loan (Interest Only) 5 Years (LVR < 80%),871e4f14-61c2-4352-ad59-f9e5c4fab75b,MATCH,MATCH,MATCH,MATCH,5.43 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,3000000 vs 1000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,250 vs 0,513385,MyState - Fixed rate Home Loan (LVR equal to or <80) Interest Only 5 Year
ING,"Mortgage Simplifier Home Loan (Interest Only) ($150k-$500k, LVR < 80%)",541ef7e2-e0a0-47c1-aaa2-90e8b9316086,MATCH,MATCH,MATCH, vs 0,4.13 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,501290,ING - Mortgage Simplifier (150k+ where LVR <=80 - O/Occ) - Interest Only
ING,"Mortgage Simplifier Home Loan (Interest Only) ($1m+, LVR < 80%)  ",0aa0c4e2-724f-46b8-89c3-cbb771a6d1c8,MATCH,MATCH,MATCH, vs 0,4.09 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,515260,ING - Mortgage Simplifier (1m+ where LVR <=80 - O/Occ) - Interest Only
ING,Mortgage Simplifier Investment Loan (Interest Only) ($150k+),b55a16e2-673e-4b64-b777-90883e416ae5,MATCH,4.69 vs 4.59,4.71 vs 4.61, vs 0,4.69 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 299,MATCH,299 vs 0,MATCH,505240,ING - Mortgage Simplifier (150k+ where LVR <=80 - INV) - Interest Only Investment
ING,"Orange Advantage Investment Loan (Interest Only) ($150k-$500k, LVR<80%)",b5dcb124-31ba-4e07-8ca9-dc79cf5c9925,MATCH,4.64 vs 4.54,4.95 vs 4.85, vs 0,4.64 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,MATCH,MATCH,499999 vs 2000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,505260,ING - Orange Advantage (150k+ where LVR <=80 - INV) - Interest Only Investment
Bank of Queensland,Standard Variable Rate Investment Loan (Interest Only),b9b3dae7-b1e0-4e09-8c5a-e69b5a4a1e34,MATCH,MATCH,MATCH, vs 0,6.58 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,MATCH,MATCH,25000 vs 0, vs 9999999,MATCH,MATCH,MATCH,MATCH,350 vs 0,MATCH,MATCH,150 vs 320,507380,Bank of Queensland - Investment Standard Variable Interest Only
Bank of Queensland,Standard Variable Rate Home Loan (Interest Only),5955143c-e033-4ed9-bedc-7aa62238bd83,MATCH,MATCH,MATCH, vs 0,6.01 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 0,70 vs 80,MATCH,25000 vs 0, vs 9999999,True vs FALSE,MATCH,MATCH,MATCH,350 vs 0,MATCH,MATCH,150 vs 320,507480,Bank of Queensland - Owner Occupied Standard Variable Interest Only
Bank of Queensland,Standard Fixed Rate Investment Loan (Interest Only) 2 Years,297bcc1f-7a58-4f57-be7b-8999f159bf9f,MATCH,MATCH,MATCH,MATCH,6.18 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,25000 vs 0,1500000 vs 9999999,True vs FALSE,True vs FALSE,MATCH,MATCH,350 vs 0,MATCH,MATCH,150 vs 320,507222,Bank of Queensland - Investment Fixed Loan Interest Only 2 Year
Bank of Queensland,Standard Fixed Rate Investment Loan (Interest Only) 4 Years,dd890052-8149-4068-939a-206c699d2af9,MATCH,MATCH,MATCH,MATCH,6.18 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,25000 vs 0,1500000 vs 9999999,True vs FALSE,True vs FALSE,MATCH,MATCH,350 vs 0,MATCH,MATCH,150 vs 320,507224,Bank of Queensland - Investment Fixed Loan Interest Only 4 Year
P&N Bank,& Investor Loan (Interest Only),62c141d8-19ed-46c8-b33f-fb22553de7c2,MATCH,MATCH,MATCH, vs 0,4.39 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 8,90 vs 80,MATCH,MATCH, vs 3000000,True vs FALSE,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,504080,P&N Bank - & Investor Loan IO Interest Only
Bendigo & Adelaide Bank,Connect Package Investment Loan Fixed 2 Years (Interest Only),5df41199-b433-42e9-b370-ffc65822f552,MATCH,MATCH,5.16 vs 5.01,MATCH,5.01 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,30 vs 5,MATCH, vs 1000000,MATCH,MATCH,MATCH,MATCH,0 vs 375,0 vs 229,100 vs 0,MATCH,505982,Bendigo Bank - Bendigo Connect Fixed Home Loan (3 Product) (R/INV IO) 2 Year Interest Only Investment
Bendigo & Adelaide Bank,Connect Package Investment Loan Fixed 5 Years (Interest Only),6a9b3e1b-ada9-49fb-9962-7a1a8c72fc6c,MATCH,MATCH,5.25 vs 5.30,MATCH,5.01 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,30 vs 5,MATCH, vs 1000000,MATCH,MATCH,MATCH,MATCH,0 vs 375,0 vs 229,100 vs 0,MATCH,505985,Bendigo Bank - Bendigo Connect Fixed Home Loan (3 Product) (R/INV IO) 5 Year Interest Only Investment
Bendigo & Adelaide Bank,Connect Package Investment Loan Fixed 3 Years (Interest Only),be1ce394-18c1-4e56-abac-77bbf6356e52,MATCH,MATCH,5.15 vs 4.99,MATCH,5.01 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,30 vs 5,MATCH, vs 1000000,MATCH,MATCH,MATCH,MATCH,0 vs 375,0 vs 229,100 vs 0,MATCH,505983,Bendigo Bank - Bendigo Connect Fixed Home Loan (3 Product) (R/INV IO) 3 Year Interest Only Investment
MOVE - People Driven Banking,Lockit Investment Loan 3 Years ,5b77b6b2-0358-4da1-8bbf-a04baa775fa6,MATCH,4.29 vs 4.24,5.09 vs 5,MATCH,5.25 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,95 vs 80,30 vs 3,20000 vs 1, vs 1000000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,150 vs 0,505673,MOVE - People Driven Banking - Lockit Investment Home Loan  3 Year
Adelaide Bank,SmartFit Investment Loan (Interest Only) (LVR < 90%),aad60a77-5769-426c-9f80-8cf4e73da120,MATCH,MATCH,MATCH, vs 0,5.04 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,524030,Adelaide Bank - Variable SmartFit Interest Only Investment
Adelaide Bank,SmartFix Investment Loan (Interest Only) 4 Years,9653e02b-fd72-4d32-8aba-0651f2a72e19,MATCH,MATCH,5.2 vs 5.20,MATCH,4.99 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,523994,Adelaide Bank - SmartFix interest only 4 Year Interest Only Investment
Adelaide Bank,SmartFix Investment Loan (Interest Only) 1 Year,3979d2b0-433d-4aaf-b26a-f3ae6b259872,MATCH,MATCH,MATCH,MATCH,4.99 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,523991,Adelaide Bank - SmartFix interest only 1 Year Interest Only Investment
Adelaide Bank,SmartSaver Investment Loan (Interest Only) (LVR < 90%),6d958406-95ba-478f-b9e3-e700496f0857,MATCH,MATCH,MATCH, vs 0,4.99 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,524010,Adelaide Bank - SmartSaver interest only Interest Only Investment
Adelaide Bank,SmartSaver Fixed Investment Loan (Principal and Interest) 2 Years,6f93a766-5fe9-4f75-8de3-99c086dbcc54,MATCH,MATCH,MATCH,MATCH,4.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,325 vs 0,500612,Adelaide Bank - SmartSaver Fixed 2 Year Principal & Interest Investment
Adelaide Bank,SmartSaver Fixed Investment Loan (Principal and Interest) 4 Years,17962aae-5fc2-4bba-aa47-c61e60796553,MATCH,MATCH,MATCH,MATCH,4.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,325 vs 0,500614,Adelaide Bank - SmartSaver Fixed 4 Year Principal & Interest Investment
