rc_id,if_id,mz_id,company,variationname,rc_value,other_value
e9923e53-19af-43f3-bdb8-b1e729df5d73,516152,50012,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),0,363
85f0a03c-6fd5-4734-8edc-ea562d406e1e,406501,27051,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 1 Year (LVR < 70%),0,363
d112e504-2645-4aac-9f22-c39d8e1f2001,406503,27053,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 3 Years (LVR < 70%),0,363
d3982acc-d1a0-4dfc-814d-51909a234757,406505,27055,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 5 Years (LVR < 70%),0,363
070835f6-acf4-49e8-8dea-541ff053bd67,516181,49981,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 1 Year (LVR 80%-95%),0,363
dfbcea91-c7b3-4984-9741-5dd041723502,516185,49985,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 5 Years (LVR 80%-95%),0,363
95137377-c946-4328-a523-964fd8607f68,516182,49982,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 2 Years (LVR 80%-95%),0,363
284b4997-de59-4223-ac07-1fabd18f8084,516173,49993,Aussie,IQ Basic Home Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),0,363
983d2d0b-8826-462c-af51-e54416d4c272,516171,49991,Aussie,IQ Basic Home Loan Fixed (Interest Only) 1 Year (LVR 70%-80%),0,363
303f87d3-7262-41d1-ade9-56c72d0303a7,516172,49992,Aussie,IQ Basic Home Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),0,363
9f9381bf-dd8f-4f67-a8fc-51d9157feaf4,406494,27044,Aussie,IQ Basic Home Loan Fixed (Interest Only) 4 Years (LVR < 70%),0,363
991df4d9-7f37-4dba-9913-10ad63c5bb2b,406495,27045,Aussie,IQ Basic Home Loan Fixed (Interest Only) 5 Years (LVR < 70%),0,363
5826ec5a-cb6a-49b7-b22d-9fe770103d19,507392,22502,Bank of Queensland,Standard Fixed Rate Investment Loan (New Customer) 2 Years,350,0
52ed4802-3e34-49ed-9c20-9b2e84cdd4bb,23100,48,Bank of Queensland,Line of Credit Home Loan,350,0
a39313c6-66fa-4101-b3eb-46b741e2fc1f,397370,2244,Bank of Queensland,Standard Variable Rate Investment Loan (Principal and Interest),350,0
44959693-5d5a-49b2-a000-32f06a214984,397262,22522,Bank of Queensland,Standard Fixed Rate Investment Loan (Principal and Interest) 2 Years,350,0
4cda1d2e-2635-4fed-97b8-0446f6b71660,397261,22521,Bank of Queensland,Standard Fixed Rate Investment Loan (Principal and Interest) 1 Year,350,0
cbdf53c1-765f-4058-93f4-1e09022c875b,397264,22524,Bank of Queensland,Standard Fixed Rate Investment Loan (Principal and Interest) 4 Years,350,0
aba579d3-17cc-4b6f-88be-bb9c00e9ced6,507412,18612,Bank of Queensland,Standard Fixed Rate Home Loan (New Customer) 2 Years,350,0
3adddddd-cb72-405d-99a6-a7441b8e4a2c,20785,445,Bank of Queensland,Standard Fixed Rate Home Loan (Principal and Interest) 5 Years,350,0
3568a533-08f3-40a1-8b4e-c385d219e60c,20782,442,Bank of Queensland,Standard Fixed Rate Home Loan (Principal and Interest) 2 Years,350,0
363c7d87-d980-4e02-a35a-6f35602c341a,20783,443,Bank of Queensland,Standard Fixed Rate Home Loan (Principal and Interest) 3 Years,350,0
