Company,Product,url,Home Loan Type,Rate,CodeID,Comparison Rate,Fixed Months,Revert Rate,Introductory Rate,Loan Type,Security Type,Availability,Repayment Options,Repayment Frequency,Interest Rate Notes,Min Loan Term,Max Loan Term,Min Loan Amount,Max Loan Amount,Extra Repayments,Loan is Transferable (Portable),Transfer Fee,Mortgage Offset Available,Mortgage Offset 100%,Mortgage Offset Rate,Redraw Available,Min Redraw Amount,Max Redraw Amount,Redraw Fee,Redraw Notice Period,Redraw Method,Redraw Notes & Comments,Application Fee,Legal Fee,Valuation Fee,Settlement Fee,Service Fee,Exit Fee,Early Termination Fee
MyState,Fixed Rate Home Loan (LVR equal to or <80%),https://www.infochoice.com.au/home-loans/mystate/fixed-rate-home-loan-31620,FIXED,4.09%,31620,4.99%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$30,000.00","$1,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$600.00,$0,$0,$350.00,$0,$0,
MyState,Fixed Rate Home Loan (LVR equal to or <80%),https://www.infochoice.com.au/home-loans/mystate/fixed-rate-home-loan-31620,FIXED,4.59%,31620,5.03%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$30,000.00","$1,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$600.00,$0,$0,$350.00,$0,$0,
MyState,Basic Variable Residential Home Loan Offer (LVR <= 80%),https://www.infochoice.com.au/home-loans/mystate/basic-variable-residential-home-loan-offer-51471,VARIABLE,4.29,51471,4.32,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,5,30,"$100,000.00","$3,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,,$300.00,$0,$0,$350.00,$0,$0,
MyState,Basic Variable Home Loan Offer (LVR>80% and = or <90%),https://www.infochoice.com.au/home-loans/mystate/basic-variable-home-loan-offer-51469,VARIABLE,3.79,51469,3.82,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,5,30,"$100,000.00","$3,000,000.00",FALSE,FALSE,$0,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,,$0,$0,$0,$350.00,$0,$0,
MyState,Basic Variable Home Loan Offer (LVR = or <80%),https://www.infochoice.com.au/home-loans/mystate/basic-variable-home-loan-offer-51468,VARIABLE,3.79,51468,3.82,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,5,30,"$100,000.00","$3,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,,$0,$0,$0,$350.00,$0,$0,
MyState,Basic Variable Home Loan Offer (LVR <90%),https://www.infochoice.com.au/home-loans/mystate/basic-variable-home-loan-offer-51470,VARIABLE,4.66,51470,4.69,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,5,30,"$100,000.00","$3,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,,$0,$0,$0,$350.00,$0,$0,
NAB,NAB Flexiplus Mortgage,https://www.infochoice.com.au/home-loans/nab/nab-flexiplus-mortgage-2029,VARIABLE,6.44,2029,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers Investors,Interest Only,Weekly Fortnightly Monthly,,1,40,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$600.00,$0,$0,$350.00,$250.00,$350.00,
NAB,NAB Defence Force Home Loan,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-42895,FIXED,3.89%,42895,4.48%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB,NAB Defence Force Home Loan,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-42895,FIXED,3.88%,42895,4.43%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB,NAB Defence Force Home Loan,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-42895,FIXED,3.94%,42895,4.40%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB,NAB Defence Force Home Loan,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-42895,FIXED,4.59%,42895,4.59%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB,NAB Defence Force Home Loan,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-42895,FIXED,4.59%,42895,4.60%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB,NAB Choice Package Flexiplus Mortgage,https://www.infochoice.com.au/home-loans/nab/nab-choice-package-flexiplus-mortgage-50599,VARIABLE,6.29,50599,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,40,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,Same business day,EFTPOS Internet Phone BPay,,$600.00,$0,$0,$350.00,$250.00,$350.00,
NAB - NAB Base Variable Rate Home Loan,Interest Only,https://www.infochoice.com.au/home-loans/nab/nab-base-variable-rate-home-loan-interest-only-42863,VARIABLE,4.7,42863,4.42,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,0,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$600.00,$0,$0,$350.00,$0,$350.00,
NAB - NAB Base Variable Rate Home Loan,Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-base-variable-rate-home-loan-principal-and-interest-42864,VARIABLE,4.65,42864,4.69,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,0,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$600.00,$0,$0,$350.00,$0,$350.00,
NAB - NAB Base Variable Rate Home Loan,Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-base-variable-rate-home-loan-principal-and-interest-2134,VARIABLE,3.69,2134,3.73,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,0,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Base Variable Rate Home Loan,Interest Only (Investment),https://www.infochoice.com.au/home-loans/nab/nab-base-variable-rate-home-loan-interest-only-42865,VARIABLE,5.18,42865,4.9,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,0,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$600.00,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Home Loan,Choice Package ($750000 and above),https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-choice-package-42894,VARIABLE,4.34,42894,4.74,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Home Loan,Choice Package ($150000 to $249999),https://www.infochoice.com.au/home-loans/nab/nab-defence-force-home-loan-choice-package-42892,VARIABLE,4.44,42892,4.83,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$249,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Variable Home Loan,Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-principal-and-interest-33539,VARIABLE,4.45,33539,4.58,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$8.00,$350.00,
NAB - NAB Defence Force Variable Home Loan,Offset included,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-offset-included-49014,VARIABLE,4.44,49014,4.53,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$8.00,$350.00,
NAB - NAB Defence Force Variable Home Loan,Offset excluded,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-offset-excluded-49015,VARIABLE,4.24,49015,4.33,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$20,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$8.00,$350.00,
NAB - NAB Defence Force Variable Home Loan,Choice Package,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-choice-package-42896,FIXED,3.89%,42896,4.78%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Variable Home Loan,Choice Package,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-choice-package-42896,FIXED,3.88%,42896,4.73%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Variable Home Loan,Choice Package,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-choice-package-42896,FIXED,3.94%,42896,4.70%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Variable Home Loan,Choice Package,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-choice-package-42896,FIXED,4.59%,42896,4.89%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB Defence Force Variable Home Loan,Choice Package,https://www.infochoice.com.au/home-loans/nab/nab-defence-force-variable-home-loan-choice-package-42896,FIXED,4.59%,42896,4.90%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$0,$350.00,
NAB - NAB National Choice Package ($150000 to $249999),Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42871,VARIABLE,5.2,42871,5.58,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$249,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($150000 to $249999),Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-principal-and-interest-1826,VARIABLE,4.64,1826,5.03,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$249,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($150000 to $249999),Interest Only (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42881,VARIABLE,5.65,42881,5.74,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$249,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($150000 to $249999),Interest Only,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-interest-only-42877,VARIABLE,5.17,42877,5.21,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$249,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($250000 to $499999),Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42872,VARIABLE,4.95,42872,5.33,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($250000 to $499999),Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-principal-and-interest-13411,VARIABLE,4.39,13411,4.78,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($250000 to $499999),Interest Only (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42882,VARIABLE,5.4,42882,5.49,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($250000 to $499999),Interest Only,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-interest-only-42878,VARIABLE,4.92,42878,4.96,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($500000 to $749999),Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42873,VARIABLE,4.95,42873,5.33,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($500000 to $749999),Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-principal-and-interest-29001,VARIABLE,4.39,29001,4.78,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($500000 to $749999),Interest Only (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42883,VARIABLE,5.4,42883,5.49,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($500000 to $749999),Interest Only,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-interest-only-42879,VARIABLE,4.92,42879,4.96,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Choice Package ($750000 and above),Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42875,VARIABLE,4.9,42875,5.29,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,
NAB - NAB National Choice Package ($750000 and above),Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-principal-and-interest-34479,VARIABLE,4.34,34479,4.74,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,
NAB - NAB National Choice Package ($750000 and above),Interest Only (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-42884,VARIABLE,5.35,42884,5.44,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,
NAB - NAB National Choice Package ($750000 and above),Interest Only,https://www.infochoice.com.au/home-loans/nab/nab-national-choice-package-interest-only-42880,VARIABLE,4.87,42880,4.91,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$10,000,000.00",TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,
NAB - NAB National Fixed Choice Package,Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-fixed-choice-package-principal-and-interest-42885,FIXED,4.29%,42885,5.49%,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Fixed Choice Package,Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-fixed-choice-package-principal-and-interest-42885,FIXED,4.09%,42885,5.37%,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Fixed Choice Package,Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-fixed-choice-package-principal-and-interest-42885,FIXED,4.09%,42885,5.28%,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Fixed Choice Package,Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-fixed-choice-package-principal-and-interest-42885,FIXED,4.79%,42885,5.44%,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Fixed Choice Package,Principal and Interest (Investment),https://www.infochoice.com.au/home-loans/nab/nab-national-fixed-choice-package-principal-and-interest-42885,FIXED,4.79%,42885,5.41%,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
NAB - NAB National Fixed Choice Package,Principal and Interest,https://www.infochoice.com.au/home-loans/nab/nab-national-fixed-choice-package-principal-and-interest-20852,FIXED,3.89%,20852,4.96%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$10,000,000.00",TRUE,TRUE,$0,FALSE,FALSE,0%,TRUE,"$2,000.00",$0,$0,Same business day,ATM Branch EFTPOS Internet Phone BPay,,$0,$0,$0,$350.00,$395.00,$350.00,n/a
