firstdayeachmonth,is monetised,Annualised Monthly Ongoing Fee,Average Annual Fee,Rates Owner-occupied,Company Name + Variation Name,Loan 350k 5% Deposit,Loan 350k 10% Deposit,Loan 350k 30% Deposit ,Loan 350k 20% Deposit,LVR 05% Deposit,LVR 10% Deposit,LVR 30% Deposit,Loan Deposit Parameters,Rates Investor,Rate at 300k,LVR 20% Deposit,Rate at 500k,Rate at 350k,Rate at 750k,allowssplitloan,annualfees,applicationfee,applicationfees,collectiondate,companyname,comparisonrate,dischargefee,extrarepaymentsallowed,extrarepaymentsvalue,familyname,fixmonth,gotositeenabled,gotositeurl,hasfortnightlyrepayments,hasinterestonly,hasintroductoryrate,hasinvestmentpurpose,hasmonthlyrepayments,hasoffsetaccount,hasowneroccupiedpurpose,hasprincipalandinterest,hasredrawfacility,hasrepayholiday,hasweeklyrepayments,homeloantype,introductoryrate,introductoryterm,legalfee,maxloanterm,maxlvr,maxtotalloanamount,minloanterm,minlvr,minredrawamount,mintotalloanamount,monthlyfees,rate,revertrate,settlementfee,upfrontfee,valuationfee,variationname,variationuuid
False,1,96,48,4.39,NAB - Tailored Home Loan Fixed (Interest Only in Arrears) 3 Years,,,4.39,4.39,,,4.39,4.39,,4.39,4.39,4.39,4.39,4.39,True,0,600,600,2/04/2018,NAB,5.22,350,True,20000,Tailored Loan,36,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=306,False,True,False,False,True,False,True,False,False,True,False,FIXED,0,0,0,30,80,,1,,,20000,8,4.39,5.77,0,600,0,Tailored Home Loan Fixed (Interest Only in Arrears) 3 Years,2f65fdef-c894-409e-b8b0-093c354c2371
False,1,96,48,4.39,NAB - Tailored Home Loan Fixed (Interest Only in Arrears) 2 Years,,,4.39,4.39,,,4.39,4.39,,4.39,4.39,4.39,4.39,4.39,True,0,600,600,2/04/2018,NAB,5.33,350,True,20000,Tailored Loan,24,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=306,False,True,False,False,True,False,True,False,False,True,False,FIXED,0,0,0,30,80,,1,,,20000,8,4.39,5.77,0,600,0,Tailored Home Loan Fixed (Interest Only in Arrears) 2 Years,0313ac35-4439-423d-b142-ec0c24ecc24c
False,1,96,48,5.24,NAB - Tailored Home Loan (Principal and Interest),5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,,5.24,5.24,5.24,5.24,5.24,True,0,600,600,2/04/2018,NAB,5.37,350,True,0,Tailored Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=298,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,95,,1,,500,20000,8,5.24,5.24,0,600,0,Tailored Home Loan (Principal and Interest),33c1cb7d-e368-4871-b517-6cd88b07aa59
False,0,,,4.24,NAB - Portfolio Facility Fixed 3 Years,,,4.24,4.24,,,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,False,550,0,0,2/04/2018,NAB,5.93,350,False,0,Portfolio Facility Loan,36,False,,False,True,False,True,True,False,True,False,False,False,False,FIXED,0,0,0,30,80,,1,,,250000,0,4.24,5.86,0,0,0,Portfolio Facility Fixed 3 Years,861d5c39-bdce-4b2e-ab3e-00dcfc048292
False,0,,,4.24,NAB - Portfolio Facility Fixed 2 Years,,,4.24,4.24,,,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,False,550,0,0,2/04/2018,NAB,6.07,350,False,0,Portfolio Facility Loan,24,False,,False,True,False,True,True,False,True,False,False,False,False,FIXED,0,0,0,30,80,,1,,,250000,0,4.24,5.86,0,0,0,Portfolio Facility Fixed 2 Years,fc0c04fd-7a21-4e5f-80ef-0c534568eaae
False,1,,,5.04,NAB - Portfolio Facility Fixed 5 Years,,,5.04,5.04,,,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,False,550,0,0,2/04/2018,NAB,6.03,350,False,0,Portfolio Facility Loan,60,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=294,False,True,False,True,True,False,True,False,False,False,False,FIXED,0,0,0,30,80,,1,,,250000,0,5.04,5.86,0,0,0,Portfolio Facility Fixed 5 Years,ae857796-b487-4971-be41-cf4c9aa91567
False,1,,,5.66,NAB - Portfolio Facility ($1m+),,,,,,,5.66,,5.66,,5.66,,,,False,550,0,0,2/04/2018,NAB,6.18,350,False,0,Portfolio Facility Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=294,False,True,False,True,True,False,True,False,False,False,False,VARIABLE,0,0,0,30,80,,1,,,1000000,0,5.66,5.66,0,0,0,Portfolio Facility ($1m+),9309368c-96a5-46fc-90a8-f73d220ffaae
False,1,,,6.44,NAB - Flexiplus Mortgage,,,6.44,6.44,,,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.44,False,250,600,600,2/04/2018,NAB,6.72,350,False,0,Flexiplus Mortgage Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=296,False,True,False,True,True,False,True,False,False,False,False,VARIABLE,0,0,0,30,80,,1,,,20000,0,6.44,6.44,0,600,0,Flexiplus Mortgage,399af2bf-f693-487e-b4cf-b8baf1cc5ae1
False,1,,,,NAB - Choice Package Tailored Investment Loan Fixed (Principal and Interest) 4 Years,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,True,395,0,0,2/04/2018,NAB,5.44,350,True,20000,Choice Package Loan,48,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,True,False,False,True,True,False,False,True,False,True,True,FIXED,0,0,0,30,95,,1,,,150000,0,4.79,5.2,0,0,0,Choice Package Tailored Investment Loan Fixed (Principal and Interest) 4 Years,8c9fda6d-f141-46a7-a815-94d8ef36a087
False,1,,,,NAB - Choice Package Tailored Investment Loan Fixed (Principal and Interest) 2 Years,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,True,395,0,0,2/04/2018,NAB,5.37,350,True,20000,Choice Package Loan,24,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,True,False,False,True,True,False,False,True,False,True,True,FIXED,0,0,0,30,95,,1,,,150000,0,4.09,5.2,0,0,0,Choice Package Tailored Investment Loan Fixed (Principal and Interest) 2 Years,2ce194d5-e0c5-4fd5-9f26-8a2465ce84e9
False,0,,,,NAB - Choice Package Tailored Investment Loan Fixed (Interest Only in Arrears) 4 Years,,,4.99,4.99,,,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,True,395,0,0,2/04/2018,NAB,5.51,350,True,20000,Choice Package Loan,48,False,,True,True,False,True,True,False,False,False,False,True,True,FIXED,0,0,0,30,80,,1,,,150000,0,4.99,5.65,0,0,0,Choice Package Tailored Investment Loan Fixed (Interest Only in Arrears) 4 Years,c08ffad2-2dcf-49ae-9198-ca6bf5808f60
False,0,,,,NAB - Choice Package Tailored Investment Loan Fixed (Interest Only in Arrears) 2 Years,,,4.19,4.19,,,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,True,395,0,0,2/04/2018,NAB,5.47,350,True,20000,Choice Package Loan,24,False,,True,True,False,True,True,False,False,False,False,True,True,FIXED,0,0,0,30,80,,1,,,150000,0,4.19,5.65,0,0,0,Choice Package Tailored Investment Loan Fixed (Interest Only in Arrears) 2 Years,b40917a8-9c2a-401d-b27c-da5b0e71f232
False,0,,,,NAB - Choice Package Tailored Investment Loan Fixed (Interest Only in Arrears) 1 Year,,,4.49,4.49,,,4.49,4.49,4.49,4.49,4.49,4.49,4.49,4.49,True,395,0,0,2/04/2018,NAB,5.63,350,True,20000,Choice Package Loan,12,False,,True,True,False,True,True,False,False,False,False,True,True,FIXED,0,0,0,30,80,,1,,,150000,0,4.49,5.65,0,0,0,Choice Package Tailored Investment Loan Fixed (Interest Only in Arrears) 1 Year,e806ad5b-0de8-4f91-b8fb-50e0755dd8bf
False,1,,,,NAB - Choice Package Tailored Investment Loan (Principal and Interest) ($750k+),,,,,4.9,4.9,4.9,4.9,4.90,,4.9,,,4.9,True,395,0,0,2/04/2018,NAB,5.29,350,True,0,Choice Package Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,95,,1,,500,750000,0,4.90,4.9,0,0,0,Choice Package Tailored Investment Loan (Principal and Interest) ($750k+),59da3f16-df27-428e-a1e7-af9bfdeecc8e
False,1,,,,NAB - Choice Package Tailored Investment Loan (Interest Only) ($250k-$750k),,,5.4,5.4,,,5.4,,5.40,5.4,5.4,5.4,5.4,,True,395,0,0,2/04/2018,NAB,5.49,350,True,0,Choice Package Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,False,True,False,True,True,True,False,False,True,True,False,VARIABLE,0,0,0,30,80,749999,1,,500,250000,0,5.40,5.4,0,0,0,Choice Package Tailored Investment Loan (Interest Only) ($250k-$750k),2f679b42-8754-4c07-a4ab-1a47af4416d3
False,1,,,,NAB - Choice Package Tailored Investment Loan (Interest Only) ($750k+),,,,,,,5.35,5.35,5.35,,5.35,,,5.35,True,395,0,0,2/04/2018,NAB,5.44,350,True,0,Choice Package Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,False,True,False,True,True,True,False,False,True,True,False,VARIABLE,0,0,0,30,80,,1,,500,750000,0,5.35,5.35,0,0,0,Choice Package Tailored Investment Loan (Interest Only) ($750k+),59e3a171-7aba-48bf-a1ea-a03b7637c0c5
False,1,,,3.94,NAB - Choice Package Tailored Home Loan Fixed (Principal and Interest) 3 Years,3.94,3.94,3.94,3.94,3.94,3.94,3.94,3.94,,3.94,3.94,3.94,3.94,3.94,True,395,0,0,2/04/2018,NAB,4.84,350,True,20000,Choice Package Loan,36,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,True,False,False,False,True,False,True,True,False,True,True,FIXED,0,0,0,30,95,,1,,,150000,0,3.94,4.64,0,0,0,Choice Package Tailored Home Loan Fixed (Principal and Interest) 3 Years,7e6b1a33-d476-40a6-b4af-38c029a3d276
False,1,,,3.89,NAB - Choice Package Tailored Home Loan Fixed (Principal and Interest) 1 Year,3.89,3.89,3.89,3.89,3.89,3.89,3.89,3.89,,3.89,3.89,3.89,3.89,3.89,True,395,0,0,2/04/2018,NAB,4.96,350,True,20000,Choice Package Loan,12,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,True,False,False,False,True,False,True,True,False,True,True,FIXED,0,0,0,30,95,,1,,,150000,0,3.89,4.64,0,0,0,Choice Package Tailored Home Loan Fixed (Principal and Interest) 1 Year,f9750b56-bac0-4d13-9a7b-01b08c818567
False,1,,,4.29,NAB - Choice Package Tailored Home Loan Fixed (Interest Only in Arrears) 2 Years,,,4.29,4.29,,,4.29,4.29,,4.29,4.29,4.29,4.29,4.29,True,395,0,0,2/04/2018,NAB,5.06,350,True,20000,Choice Package Loan,24,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,False,True,False,False,True,False,True,False,False,True,False,FIXED,0,0,0,30,80,,1,,,150000,0,4.29,5.17,0,0,0,Choice Package Tailored Home Loan Fixed (Interest Only in Arrears) 2 Years,0c99e20a-980b-464a-aece-74cce8ef42e5
False,0,,,4.49,NAB - Choice Package Tailored Home Loan Fixed (Interest Only in Arrears) 1 Year,,,4.49,4.49,,,4.49,4.49,,4.49,4.49,4.49,4.49,4.49,True,395,0,0,2/04/2018,NAB,5.15,350,True,20000,Choice Package Loan,12,False,,False,True,False,False,True,False,True,False,False,True,False,FIXED,0,0,0,30,80,,1,,,150000,0,4.49,5.17,0,0,0,Choice Package Tailored Home Loan Fixed (Interest Only in Arrears) 1 Year,bee602f6-5026-49a6-93b2-bb2dccd13a17
False,1,,,4.99,NAB - Choice Package Tailored Home Loan Fixed (Interest Only in Arrears) 4 Years,,,4.99,4.99,,,4.99,4.99,,4.99,4.99,4.99,4.99,4.99,True,395,0,0,2/04/2018,NAB,5.15,350,True,20000,Choice Package Loan,48,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,False,True,False,False,True,False,True,False,False,True,False,FIXED,0,0,0,30,80,,1,,,150000,0,4.99,5.17,0,0,0,Choice Package Tailored Home Loan Fixed (Interest Only in Arrears) 4 Years,7c37de65-18d3-4e26-b981-b2888681bcd1
False,1,,,4.64,NAB - Choice Package Tailored Home Loan (Principal and Interest) (Amounts < $250k),,,,,4.64,4.64,4.64,,,,4.64,,,,True,395,0,0,2/04/2018,NAB,5.03,350,True,0,Choice Package Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,95,249999,1,,500,150000,0,4.64,4.64,0,0,0,Choice Package Tailored Home Loan (Principal and Interest) (Amounts < $250k),868bd2ea-006d-472e-ae82-95b63a193ff9
False,1,,,4.87,NAB - Choice Package Tailored Home Loan (Interest Only) ($750k+),,,,,,,4.87,4.87,,,4.87,,,4.87,True,395,0,0,2/04/2018,NAB,4.91,350,True,0,Choice Package Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,False,True,False,False,True,True,True,False,True,True,False,VARIABLE,0,0,0,30,80,,1,,500,750000,0,4.87,4.87,0,0,0,Choice Package Tailored Home Loan (Interest Only) ($750k+),70394b36-62c3-4f00-b5d9-3662647b1287
False,1,,,5.17,NAB - Choice Package Tailored Home Loan (Interest Only) (Amounts < $250k),,,,,,,5.17,,,,5.17,,,,True,395,0,0,2/04/2018,NAB,5.21,350,True,0,Choice Package Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=304,False,True,False,False,True,True,True,False,True,True,False,VARIABLE,0,0,0,30,80,249999,1,,500,150000,0,5.17,5.17,0,0,0,Choice Package Tailored Home Loan (Interest Only) (Amounts < $250k),13462538-4706-411e-815a-c990515b74d7
False,1,,,3.69,NAB - Base Variable Home Loan (Principal and Interest),3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,,3.69,3.69,3.69,3.69,3.69,True,0,600,600,2/04/2018,NAB,3.73,350,True,0,Base Variable Loan,,True,http://connect.go2cloud.org/aff_c?offer_id=90&aff_id=62&url_id=300,True,False,False,False,True,False,True,True,True,True,True,VARIABLE,0,0,0,30,95,,1,,500,20000,0,3.69,3.69,0,600,0,Base Variable Home Loan (Principal and Interest),d82221ec-6a54-4569-adf5-69c3fdd5f884
False,0,,,,ANZ - Simplicity PLUS Investment Loan (Principal and Interest) (New Customer),,4.3,4.3,4.3,,4.3,4.3,4.3,4.30,4.3,4.3,4.3,4.3,4.3,True,0,0,0,2/04/2018,ANZ,4.34,160,True,0,Simplicity Plus Loan,,False,,True,False,False,True,True,False,False,True,True,True,True,VARIABLE,0,0,0,30,90,,1,,,50000,0,4.30,4.3,160,310,150,Simplicity PLUS Investment Loan (Principal and Interest) (New Customer),f95c8d9d-004d-4f82-8ef2-625588a0656e
False,0,,,5.87,ANZ - Breakfree Package Equity Manager (Low Doc) ($150k-$250k),,,,,,,,,5.87,,,,,,True,395,0,0,2/04/2018,ANZ,6.24,160,False,0,Low Doc Loan,,False,,False,False,False,True,True,False,True,True,False,False,False,VARIABLE,0,0,0,30,60,249999,1,,,150000,0,5.87,5.87,0,0,0,Breakfree Package Equity Manager (Low Doc) ($150k-$250k),cded2c5e-d95f-4d26-9ae4-222591ab2114
False,0,,,,ANZ - Breakfree Package Variable Investment Loan (Low Doc) ($250k-$700k),,,,,,,,,5.20,5.2,,5.2,5.2,,True,395,0,0,2/04/2018,ANZ,5.58,160,True,0,Low Doc Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,60,699999,1,,,250000,0,5.20,5.2,0,0,0,Breakfree Package Variable Investment Loan (Low Doc) ($250k-$700k),3354ea11-a8fd-48e9-a4ff-2e582f3b4286
False,0,,,,ANZ - Breakfree Package Variable Investment Loan (Low Doc) ($700k+),,,,,,,,,5.10,,,,,5.1,True,395,0,0,2/04/2018,ANZ,5.49,160,True,0,Low Doc Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,60,,1,,,700000,0,5.10,5.1,0,0,0,Breakfree Package Variable Investment Loan (Low Doc) ($700k+),de110249-9f64-4b1e-b463-44d01b64e216
False,0,,,4.50,ANZ - Breakfree Package Variable Home Loan (Low Doc) ($700k+),,,,,,,,,,,,,,4.5,True,395,0,0,2/04/2018,ANZ,4.9,160,True,0,Low Doc Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,60,,1,,,700000,0,4.50,4.5,0,0,0,Breakfree Package Variable Home Loan (Low Doc) ($700k+),6725de73-f0ab-4361-b9e4-eb006c0bfde2
False,0,,,,ANZ - Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 4 Years,,,,,,,,,4.89,4.89,,4.89,4.89,4.89,True,395,0,0,2/04/2018,ANZ,5.54,160,True,5,Low Doc Loan,48,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,4.89,5.3,0,0,0,Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 4 Years,5833d694-af07-48c7-b15b-1f3d371d2451
False,0,,,,ANZ - Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 10 Years,,,,,,,,,7.54,7.54,,7.54,7.54,7.54,True,395,0,0,2/04/2018,ANZ,7.32,160,True,5,Low Doc Loan,120,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,7.54,5.3,0,0,0,Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 10 Years,c5bfbd9a-f7f9-48f4-b7e9-d620136b886b
False,0,,,,ANZ - Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 1 Year,,,,,,,,,4.49,4.49,,4.49,4.49,4.49,True,395,0,0,2/04/2018,ANZ,5.6,160,True,5,Low Doc Loan,12,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,4.49,5.3,0,0,0,Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 1 Year,db98ae23-5c0a-4a4c-bd74-03b15d656afa
False,0,,,,ANZ - Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 7 Years,,,,,,,,,7.54,7.54,,7.54,7.54,7.54,True,395,0,0,2/04/2018,ANZ,6.97,160,True,5,Low Doc Loan,84,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,7.54,5.3,0,0,0,Breakfree Package Fixed Rate Investment Loan (Principal and Interest) (Low Doc) 7 Years,3773a3b8-f152-48da-a4ac-0578902c92e9
False,2,,,7.54,ANZ - Breakfree Package Fixed Rate Home Loan (Low Doc) 10 Years,,,,,,,,,,7.54,,7.54,7.54,7.54,True,395,0,0,2/04/2018,ANZ,7.16,160,True,5,Low Doc Loan,120,True,http://www.ratecity.com.au/home-loans/anz/breakfree-package-fixed-rate-home-loan-low-doc-10-years.basic?b_slug=aussie,True,False,False,False,True,False,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,7.54,4.7,0,0,0,Breakfree Package Fixed Rate Home Loan (Low Doc) 10 Years,ae661019-f638-417f-a324-2a004612eb61
False,2,,,4.59,ANZ - Breakfree Package Fixed Rate Home Loan (Low Doc) 5 Years,,,,,,,,,,4.59,,4.59,4.59,4.59,True,395,0,0,2/04/2018,ANZ,5.05,160,True,5,Low Doc Loan,60,True,http://www.ratecity.com.au/home-loans/anz/breakfree-package-fixed-rate-home-loan-low-doc-5-years.basic?b_slug=aussie,True,False,False,False,True,False,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,4.59,4.7,0,0,0,Breakfree Package Fixed Rate Home Loan (Low Doc) 5 Years,45584e30-1765-4ae2-9b0d-dc8e2a0acf7a
False,2,,,4.09,ANZ - Breakfree Package Fixed Rate Home Loan (Low Doc) 3 Years,,,,,,,,,,4.09,,4.09,4.09,4.09,True,395,0,0,2/04/2018,ANZ,4.93,160,True,5,Low Doc Loan,36,True,http://www.ratecity.com.au/home-loans/anz/breakfree-package-fixed-rate-home-loan-low-doc-3-years.basic?b_slug=aussie,True,False,False,False,True,False,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,150000,0,4.09,4.7,0,0,0,Breakfree Package Fixed Rate Home Loan (Low Doc) 3 Years,803be149-a880-4b3c-9220-28db99cd16d1
False,0,,,,ANZ - Simplicity PLUS Investment Loan (Principal and Interest) (Low Doc),,,,,,,,,4.55,4.55,,4.55,4.55,4.55,True,0,600,600,2/04/2018,ANZ,4.59,160,True,0,Low Doc Loan,,False,,True,False,False,True,True,False,False,True,True,True,True,VARIABLE,0,0,0,30,60,,1,,,50000,0,4.55,4.55,160,910,150,Simplicity PLUS Investment Loan (Principal and Interest) (Low Doc),5c1eede8-e4f5-49e3-8703-e34cae376834
False,0,60,30,,ANZ - Standard Variable Investment Loan (Low Doc),,,,,,,,,5.80,5.8,,5.8,5.8,5.8,True,0,600,600,2/04/2018,ANZ,5.9,160,True,0,Low Doc Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,60,,1,,,20000,5,5.80,5.8,160,910,150,Standard Variable Investment Loan (Low Doc),088afb99-1889-4ce4-8107-3727ec4d2e64
False,2,120,60,4.24,ANZ - Fixed Rate Home Loan (Low Doc) 1 Year,,,,,,,,,,4.24,,4.24,4.24,4.24,True,0,600,600,2/04/2018,ANZ,5.16,160,True,5,Low Doc Loan,12,True,http://www.ratecity.com.au/home-loans/anz/fixed-rate-home-loan-low-doc-1-year.basic?b_slug=aussie,True,False,False,False,True,True,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,4.24,5.2,160,910,150,Fixed Rate Home Loan (Low Doc) 1 Year,925d494d-d197-4b30-a268-6552b52e14fc
False,2,120,60,7.69,ANZ - Fixed Rate Home Loan (Low Doc) 10 Years,,,,,,,,,,7.69,,7.69,7.69,7.69,True,0,600,600,2/04/2018,ANZ,7.15,160,True,5,Low Doc Loan,120,True,http://www.ratecity.com.au/home-loans/anz/fixed-rate-home-loan-low-doc-10-years.basic?b_slug=aussie,True,False,False,False,True,True,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,7.69,5.2,160,910,150,Fixed Rate Home Loan (Low Doc) 10 Years,d954271e-654d-47e8-a2a5-9c880a385993
False,2,120,60,4.24,ANZ - Fixed Rate Home Loan (Low Doc) 3 Years,,,,,,,,,,4.24,,4.24,4.24,4.24,True,0,600,600,2/04/2018,ANZ,5.01,160,True,5,Low Doc Loan,36,True,http://www.ratecity.com.au/home-loans/anz/fixed-rate-home-loan-low-doc-3-years.basic?b_slug=aussie,True,False,False,False,True,True,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,4.24,5.2,160,910,150,Fixed Rate Home Loan (Low Doc) 3 Years,46eaebfc-ac31-4312-815f-3c0750f47082
False,2,120,60,4.74,ANZ - Fixed Rate Home Loan (Low Doc) 5 Years,,,,,,,,,,4.74,,4.74,4.74,4.74,True,0,600,600,2/04/2018,ANZ,5.09,160,True,5,Low Doc Loan,60,True,http://www.ratecity.com.au/home-loans/anz/fixed-rate-home-loan-low-doc-5-years.basic?b_slug=aussie,True,False,False,False,True,True,True,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,4.74,5.2,160,910,150,Fixed Rate Home Loan (Low Doc) 5 Years,f778a3a6-9be9-4fec-8aca-62f0c882fd81
False,0,120,60,,ANZ - Fixed Rate Investment Loan (Low Doc) 2 Years,,,,,,,,,4.54,4.54,,4.54,4.54,4.54,True,0,600,600,2/04/2018,ANZ,5.62,160,True,5,Low Doc Loan,24,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,4.54,5.8,160,910,150,Fixed Rate Investment Loan (Low Doc) 2 Years,99d3498d-616b-4cba-8103-b31e0c586d04
False,0,120,60,,ANZ - Fixed Rate Investment Loan (Low Doc) 5 Years,,,,,,,,,5.14,5.14,,5.14,5.14,5.14,True,0,600,600,2/04/2018,ANZ,5.6,160,True,5,Low Doc Loan,60,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,5.14,5.8,160,910,150,Fixed Rate Investment Loan (Low Doc) 5 Years,0c59b023-cf47-40b3-ab85-1db3566eb492
False,0,120,60,,ANZ - Fixed Rate Investment Loan (Low Doc) 1 Year,,,,,,,,,4.64,4.64,,4.64,4.64,4.64,True,0,600,600,2/04/2018,ANZ,5.74,160,True,5,Low Doc Loan,12,False,,True,False,False,True,True,True,False,True,False,True,True,FIXED,0,0,0,30,60,,1,,,20000,10,4.64,5.8,160,910,150,Fixed Rate Investment Loan (Low Doc) 1 Year,7423efea-e90f-4b0f-82b0-05af00d571f2
False,0,,,3.99,ANZ - Simplicity PLUS Home Loan (Principal and Interest) (New Customer),,3.99,3.99,3.99,,3.99,3.99,3.99,,3.99,3.99,3.99,3.99,3.99,True,0,0,0,2/04/2018,ANZ,4.03,160,True,0,Simplicity Plus Loan,,False,,True,False,False,False,True,False,True,True,True,True,True,VARIABLE,0,0,0,30,90,,1,,,50000,0,3.99,3.99,160,310,150,Simplicity PLUS Home Loan (Principal and Interest) (New Customer),6767396b-bce8-4882-847e-d7ad5bfc4f7f
False,0,,,,"ANZ - Breakfree Package Variable Investment Loan (Principal and Interest) (New Customer) ($250k-$500k, LVR < 80%)",,,5,5,,,5,,5.00,5,5,,5,,True,395,0,0,2/04/2018,ANZ,5.39,160,True,0,Breakfree Package Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,80,499999,1,,,250000,0,5.00,5,0,0,0,"Breakfree Package Variable Investment Loan (Principal and Interest) (New Customer) ($250k-$500k, LVR < 80%)",a076d14c-16cb-4f93-b87b-df9f032c72ad
False,0,,,,"ANZ - Breakfree Package Variable Investment Loan (Principal and Interest) (New Customer) ($500k+, LVR < 80%)",,,,,,,4.9,4.9,4.90,,4.9,4.9,,4.9,True,395,0,0,2/04/2018,ANZ,5.29,160,True,0,Breakfree Package Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,80,,1,,,500000,0,4.90,4.9,0,0,0,"Breakfree Package Variable Investment Loan (Principal and Interest) (New Customer) ($500k+, LVR < 80%)",7cc843ea-5190-4c41-b999-abb9f1af81bf
False,0,,,4.30,"ANZ - Breakfree Package Variable Home Loan (Principal and Interest) (New Customer) ($500k+, LVR < 80%)",,,,,,,4.3,4.3,,,4.3,4.3,,4.3,True,395,0,0,2/04/2018,ANZ,4.7,160,True,0,Breakfree Package Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,80,,1,,,500000,0,4.30,4.3,0,0,0,"Breakfree Package Variable Home Loan (Principal and Interest) (New Customer) ($500k+, LVR < 80%)",1c3cd540-c8e4-4cd5-8de9-578a80314409
